,entry_time,exit_time,date,ticker,side,exit_reason,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
22,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,ITC.NS,LONG,TIME,279.8,280.35,0.1966,0.0966,355,95.92,0.006451651453971863,-0.006451651453971863,1.9222548007965088,-1020.3300000000003
23,2026-06-05 13:15:00,2026-06-05 13:30:00,2026-06-05,AMBUJACEM.NS,LONG,STOP,416.6,415.3,-0.312,-0.412,238,-408.55,0.004634067416191101,-0.004634067416191101,1.7459478378295898,-1428.8800000000003
24,2026-06-05 13:15:00,2026-06-05 13:30:00,2026-06-05,POLICYBZR.NS,SHORT,STOP,1543.1,1543.3,-0.013,-0.113,64,-111.56,-0.03807784616947174,0.03807784616947174,-3.2161078453063965,-1540.4400000000003
25,2026-06-05 13:15:00,2026-06-05 14:00:00,2026-06-05,PVRINOX.NS,SHORT,STOP,982.05,979.3,0.28,0.18,101,178.56,-0.005988851189613342,0.005988851189613342,-5.36875057220459,-1361.8800000000003
26,2026-06-05 14:15:00,2026-06-05 14:30:00,2026-06-05,PAGEIND.NS,LONG,STOP,38345.0,38335.0,-0.0261,-0.1261,2,-96.69,0.0077362507581710815,-0.0077362507581710815,3.110708713531494,-1458.5700000000004
27,2026-06-05 14:15:00,2026-06-05 15:00:00,2026-06-05,UPL.NS,LONG,STOP,636.5,637.15,0.1021,0.0021,156,2.11,0.00588848814368248,-0.00588848814368248,3.129425525665283,-1456.4600000000005
28,2026-06-05 14:15:00,2026-06-05 14:30:00,2026-06-05,HDFCLIFE.NS,LONG,STOP,578.55,578.35,-0.0346,-0.1346,172,-133.91,0.00394044816493988,-0.00394044816493988,5.061466693878174,-1590.3700000000006
29,2026-06-05 14:15:00,2026-06-05 15:15:00,2026-06-05,BRIGADE.NS,SHORT,TIME,489.0,488.05,0.1943,0.0943,203,93.58,-0.03881321847438812,0.03881321847438812,-1.9550361633300781,-1496.7900000000006
30,2026-06-05 14:15:00,2026-06-05 14:30:00,2026-06-05,ATGL.NS,SHORT,STOP,759.0,763.0,-0.527,-0.627,131,-623.43,-0.009727220982313156,0.009727220982313156,-1.604040503501892,-2120.2200000000007
31,2026-06-08 09:15:00,2026-06-08 10:15:00,2026-06-08,TATACOMM.NS,SHORT,TIME,1973.2,1940.2,1.6724,1.5724,50,1551.34,-0.009626228362321854,0.009626228362321854,-1.6326816082000732,-568.8800000000008
32,2026-06-08 09:15:00,2026-06-08 09:30:00,2026-06-08,UPL.NS,LONG,STOP,626.4,626.25,-0.0239,-0.1239,158,-122.67,0.0066162049770355225,-0.0066162049770355225,3.5561740398406982,-691.5500000000008
33,2026-06-08 09:15:00,2026-06-08 09:30:00,2026-06-08,ADANIPOWER.NS,SHORT,STOP,231.88,233.06,-0.5089,-0.6089,429,-605.7,-0.014727931469678879,0.014727931469678879,-1.6326816082000732,-1297.250000000001
34,2026-06-08 09:15:00,2026-06-08 10:15:00,2026-06-08,BPCL.NS,LONG,TIME,289.35,289.05,-0.1037,-0.2037,343,-202.15,0.008690755814313889,-0.008690755814313889,3.5561740398406982,-1499.400000000001
35,2026-06-08 09:15:00,2026-06-08 10:15:00,2026-06-08,RELIANCE.NS,LONG,TIME,1275.0,1275.3,0.0235,-0.0765,78,-76.05,0.007084079086780548,-0.007084079086780548,4.086781978607178,-1575.450000000001
36,2026-06-08 10:15:00,2026-06-08 11:15:00,2026-06-08,ICICIPRULI.NS,LONG,TIME,478.75,480.65,0.3969,0.2969,207,294.2,0.010275151580572128,-0.010275151580572128,2.680112838745117,-1281.250000000001
37,2026-06-08 10:15:00,2026-06-08 11:15:00,2026-06-08,TITAN.NS,LONG,TIME,4209.5,4214.3,0.114,0.014,23,13.58,0.007997162640094757,-0.007997162640094757,2.3889479637145996,-1267.670000000001
38,2026-06-08 10:15:00,2026-06-08 11:15:00,2026-06-08,RELAXO.NS,LONG,TIME,324.8,324.0,-0.2463,-0.3463,306,-344.19,0.007794983685016632,-0.007794983685016632,2.3042359352111816,-1611.860000000001
39,2026-06-08 10:15:00,2026-06-08 10:30:00,2026-06-08,ZEEL.NS,SHORT,STOP,116.8,115.8,0.8562,0.7562,852,752.49,-0.022580759599804878,0.022580759599804878,-3.5061607360839844,-859.370000000001
40,2026-06-08 10:15:00,2026-06-08 11:15:00,2026-06-08,LAURUSLABS.NS,SHORT,TIME,1449.2,1437.5,0.8073,0.7073,68,697.05,-0.012413568794727325,0.012413568794727325,-3.161268472671509,-162.32000000000107
41,2026-06-08 11:15:00,2026-06-08 12:15:00,2026-06-08,TIMKEN.NS,LONG,TIME,3598.1,3595.3,-0.0778,-0.1778,27,-172.75,0.007385808974504471,-0.007385808974504471,2.1752803325653076,-335.0700000000011
42,2026-06-08 11:15:00,2026-06-08 12:15:00,2026-06-08,STARHEALTH.NS,LONG,STOP,523.35,522.95,-0.0764,-0.1764,190,-175.44,0.007095199078321457,-0.007095199078321457,2.215790271759033,-510.51000000000107
43,2026-06-08 11:15:00,2026-06-08 12:15:00,2026-06-08,RELAXO.NS,LONG,TIME,324.0,324.85,0.2623,0.1623,307,161.48,0.0069919154047966,-0.0069919154047966,2.1774070262908936,-349.0300000000011
44,2026-06-08 11:15:00,2026-06-08 11:30:00,2026-06-08,BHEL.NS,SHORT,STOP,384.8,387.7,-0.7536,-0.8536,258,-847.48,-0.014045074582099915,0.014045074582099915,-3.2401576042175293,-1196.5100000000011
45,2026-06-08 11:15:00,2026-06-08 11:30:00,2026-06-08,ATGL.NS,SHORT,STOP,754.5,759.0,-0.5964,-0.6964,131,-688.34,-0.013317752629518509,0.013317752629518509,-3.3188486099243164,-1884.8500000000013
46,2026-06-08 12:15:00,2026-06-08 12:45:00,2026-06-08,GRANULES.NS,SHORT,STOP,779.55,782.6,-0.3913,-0.4913,127,-486.35,-0.005002133548259735,0.005002133548259735,-2.5817437171936035,-2371.200000000001
47,2026-06-08 12:15:00,2026-06-08 13:00:00,2026-06-08,ASTRAL.NS,LONG,STOP,1534.6,1528.0,-0.4301,-0.5301,64,-520.61,0.006914552301168442,-0.006914552301168442,2.7018442153930664,-2891.8100000000013
48,2026-06-08 12:15:00,2026-06-08 12:45:00,2026-06-08,NYKAA.NS,SHORT,STOP,261.6,262.2,-0.2294,-0.3294,380,-327.41,-0.020846743136644363,0.020846743136644363,-2.481959819793701,-3219.220000000001
49,2026-06-08 12:15:00,2026-06-08 13:15:00,2026-06-08,CANBK.NS,LONG,STOP,133.43,133.15,-0.2098,-0.3098,745,-308.01,0.009843241423368454,-0.009843241423368454,2.4469804763793945,-3527.2300000000014
50,2026-06-08 12:15:00,2026-06-08 13:15:00,2026-06-08,TITAN.NS,LONG,TIME,4206.8,4202.1,-0.1117,-0.2117,23,-204.86,0.007654227316379547,-0.007654227316379547,2.9957900047302246,-3732.0900000000015
51,2026-06-08 13:15:00,2026-06-08 13:45:00,2026-06-08,IDFCFIRSTB.NS,LONG,STOP,72.14,71.99,-0.2079,-0.3079,1379,-306.33,0.009184908121824265,-0.009184908121824265,2.0935351848602295,-4038.4200000000014
52,2026-06-08 13:15:00,2026-06-08 14:00:00,2026-06-08,COLPAL.NS,LONG,STOP,2013.2,2003.7,-0.4719,-0.5719,49,-564.15,0.006577301770448685,-0.006577301770448685,2.544069766998291,-4602.5700000000015
53,2026-06-08 13:15:00,2026-06-08 14:15:00,2026-06-08,DELHIVERY.NS,LONG,STOP,442.25,441.35,-0.2035,-0.3035,225,-302.01,0.005991771817207336,-0.005991771817207336,2.105137825012207,-4904.580000000002
54,2026-06-08 13:15:00,2026-06-08 14:15:00,2026-06-08,MPHASIS.NS,SHORT,TIME,2348.9,2342.1,0.2895,0.1895,42,186.95,-0.00819886103272438,0.00819886103272438,-3.9997522830963135,-4717.630000000002
55,2026-06-08 13:15:00,2026-06-08 14:15:00,2026-06-08,OFSS.NS,SHORT,TIME,9850.0,9824.0,0.264,0.164,10,161.5,-0.007657688111066818,0.007657688111066818,-4.324946403503418,-4556.130000000002
56,2026-06-08 14:15:00,2026-06-08 15:00:00,2026-06-08,OBEROIRLTY.NS,LONG,STOP,1606.7,1600.3,-0.3983,-0.4983,61,-488.41,0.008365288376808167,-0.008365288376808167,1.7907609939575195,-5044.540000000002
57,2026-06-08 14:15:00,2026-06-08 15:15:00,2026-06-08,IGL.NS,LONG,STOP,163.52,163.0,-0.318,-0.418,608,-415.58,0.009076133370399475,-0.009076133370399475,2.09342622756958,-5460.120000000002
58,2026-06-08 14:15:00,2026-06-08 15:00:00,2026-06-08,IRCTC.NS,LONG,STOP,517.1,516.85,-0.0483,-0.1483,192,-147.28,0.006945308297872543,-0.006945308297872543,2.1825449466705322,-5607.4000000000015
59,2026-06-08 14:15:00,2026-06-08 15:15:00,2026-06-08,BERGEPAINT.NS,SHORT,STOP,492.35,492.5,-0.0305,-0.1305,202,-129.75,-0.008701376616954803,0.008701376616954803,-3.927227020263672,-5737.1500000000015
60,2026-06-08 14:15:00,2026-06-08 15:15:00,2026-06-08,TATASTEEL.NS,SHORT,TIME,203.69,201.6,1.0261,0.9261,488,920.52,-0.004890620708465576,0.004890620708465576,-3.7773237228393555,-4816.630000000001
61,2026-06-09 09:15:00,2026-06-09 10:15:00,2026-06-09,MARICO.NS,LONG,TIME,807.0,807.7,0.0867,-0.0133,123,-13.16,0.00998544692993164,-0.00998544692993164,2.3917298316955566,-4829.790000000001
62,2026-06-09 09:15:00,2026-06-09 09:30:00,2026-06-09,NYKAA.NS,SHORT,STOP,264.9,265.3,-0.151,-0.251,375,-249.34,-0.024507243186235428,0.024507243186235428,-2.8052523136138916,-5079.130000000001
63,2026-06-09 09:15:00,2026-06-09 10:15:00,2026-06-09,NTPC.NS,LONG,STOP,358.4,356.45,-0.5441,-0.6441,277,-639.43,0.0122782401740551,-0.0122782401740551,2.217824935913086,-5718.560000000001
64,2026-06-09 09:15:00,2026-06-09 10:15:00,2026-06-09,ABB.NS,LONG,TIME,6971.0,7021.0,0.7173,0.6173,14,602.41,0.010064180940389633,-0.010064180940389633,2.272789239883423,-5116.1500000000015
65,2026-06-09 09:15:00,2026-06-09 09:30:00,2026-06-09,TATACOMM.NS,SHORT,STOP,1980.4,1981.0,-0.0303,-0.1303,50,-129.02,-0.013170991092920303,0.013170991092920303,-2.8409786224365234,-5245.170000000002
66,2026-06-09 10:15:00,2026-06-09 11:15:00,2026-06-09,TATACOMM.NS,SHORT,STOP,1982.8,1982.5,0.0151,-0.0849,50,-84.14,-0.011146552860736847,0.011146552860736847,-2.865109920501709,-5329.310000000002
67,2026-06-09 10:15:00,2026-06-09 10:45:00,2026-06-09,BHEL.NS,SHORT,STOP,387.95,389.65,-0.4382,-0.5382,256,-534.52,-0.0195586159825325,0.0195586159825325,-2.894343376159668,-5863.830000000002
68,2026-06-09 10:15:00,2026-06-09 11:15:00,2026-06-09,COLPAL.NS,LONG,TIME,2001.9,2011.6,0.4845,0.3845,49,377.21,0.008766762912273407,-0.008766762912273407,2.6395487785339355,-5486.620000000002
69,2026-06-09 10:15:00,2026-06-09 11:15:00,2026-06-09,NTPC.NS,LONG,TIME,356.45,357.2,0.2104,0.1104,279,109.8,0.0087415911257267,-0.0087415911257267,2.6997337341308594,-5376.8200000000015
70,2026-06-09 10:15:00,2026-06-09 11:15:00,2026-06-09,APOLLOTYRE.NS,LONG,TIME,386.1,386.5,0.1036,0.0036,257,3.57,0.008539754897356033,-0.008539754897356033,2.6997337341308594,-5373.250000000002
71,2026-06-09 11:15:00,2026-06-09 12:15:00,2026-06-09,APOLLOTYRE.NS,LONG,TIME,386.5,387.4,0.2329,0.1329,257,131.97,0.009295489639043808,-0.009295489639043808,2.1107420921325684,-5241.280000000002
72,2026-06-09 11:15:00,2026-06-09 12:15:00,2026-06-09,DELHIVERY.NS,LONG,TIME,439.2,440.65,0.3301,0.2301,226,228.44,0.008889880031347275,-0.008889880031347275,2.5638442039489746,-5012.840000000002
73,2026-06-09 11:15:00,2026-06-09 12:15:00,2026-06-09,PIIND.NS,LONG,TIME,2694.7,2816.0,4.5014,4.4014,36,4269.79,0.007830850780010223,-0.007830850780010223,2.303666591644287,-743.050000000002
74,2026-06-09 11:15:00,2026-06-09 11:30:00,2026-06-09,ATGL.NS,SHORT,STOP,741.0,744.25,-0.4386,-0.5386,134,-534.79,-0.014367368072271347,0.014367368072271347,-3.1424009799957275,-1277.840000000002
75,2026-06-09 11:15:00,2026-06-09 12:15:00,2026-06-09,TCS.NS,SHORT,TIME,2149.8,2148.1,0.0791,-0.0209,46,-20.69,-0.0034762434661388397,0.0034762434661388397,-3.3125741481781006,-1298.530000000002
76,2026-06-09 12:15:00,2026-06-09 13:15:00,2026-06-09,ITC.NS,LONG,TIME,279.3,278.9,-0.1432,-0.2432,356,-241.83,0.010148901492357254,-0.010148901492357254,3.092240333557129,-1540.360000000002
77,2026-06-09 12:15:00,2026-06-09 12:45:00,2026-06-09,DRREDDY.NS,LONG,STOP,1272.0,1265.3,-0.5267,-0.6267,78,-621.82,0.009282540529966354,-0.009282540529966354,3.01741886138916,-2162.180000000002
78,2026-06-09 12:15:00,2026-06-09 13:15:00,2026-06-09,MANAPPURAM.NS,LONG,TIME,304.05,304.35,0.0987,-0.0013,327,-1.32,0.00749051570892334,-0.00749051570892334,3.3059048652648926,-2163.5000000000023
79,2026-06-09 12:15:00,2026-06-09 13:15:00,2026-06-09,MOTHERSON.NS,SHORT,TIME,143.15,142.92,0.1607,0.0607,695,60.36,-0.003658004105091095,0.003658004105091095,-2.1900415420532227,-2103.140000000002
80,2026-06-09 12:15:00,2026-06-09 13:15:00,2026-06-09,M&M.NS,SHORT,TIME,143.15,142.92,0.1607,0.0607,695,60.36,-0.003658004105091095,0.003658004105091095,-2.1900415420532227,-2042.7800000000022
81,2026-06-09 13:15:00,2026-06-09 14:15:00,2026-06-09,HEROMOTOCO.NS,SHORT,STOP,4841.8,4854.4,-0.2602,-0.3602,20,-348.84,-0.003633301705121994,0.003633301705121994,-3.38234281539917,-2391.620000000002
82,2026-06-09 13:15:00,2026-06-09 14:15:00,2026-06-09,ULTRACEMCO.NS,SHORT,TIME,10929.0,10954.0,-0.2287,-0.3287,9,-323.36,-0.004126273095607758,0.004126273095607758,-3.4035849571228027,-2714.9800000000023
83,2026-06-09 13:15:00,2026-06-09 14:15:00,2026-06-09,NTPC.NS,LONG,TIME,355.85,356.45,0.1686,0.0686,279,68.12,0.006238508969545364,-0.006238508969545364,2.176555633544922,-2646.8600000000024
84,2026-06-09 13:15:00,2026-06-09 13:30:00,2026-06-09,CIPLA.NS,LONG,STOP,1385.8,1382.9,-0.2093,-0.3093,71,-304.29,0.006336335092782974,-0.006336335092782974,2.1404337882995605,-2951.1500000000024
85,2026-06-09 13:15:00,2026-06-09 14:15:00,2026-06-09,DEVYANI.NS,LONG,TIME,110.11,110.11,0.0,-0.1,903,-99.43,0.009698841720819473,-0.009698841720819473,2.486762762069702,-3050.580000000002
86,2026-06-09 14:15:00,2026-06-09 15:15:00,2026-06-09,SRF.NS,LONG,TIME,2680.4,2688.1,0.2873,0.1873,37,185.73,0.011449217796325684,-0.011449217796325684,3.5341782569885254,-2864.850000000002
87,2026-06-09 14:15:00,2026-06-09 15:15:00,2026-06-09,PAGEIND.NS,LONG,TIME,38695.0,38940.0,0.6332,0.5332,2,412.61,0.00962977483868599,-0.00962977483868599,3.884647846221924,-2452.240000000002
88,2026-06-09 14:15:00,2026-06-09 14:45:00,2026-06-09,STARHEALTH.NS,LONG,STOP,520.0,517.0,-0.5769,-0.6769,191,-672.32,0.009399216622114182,-0.009399216622114182,3.3054380416870117,-3124.560000000002
89,2026-06-09 14:15:00,2026-06-09 15:15:00,2026-06-09,SAIL.NS,SHORT,TIME,186.26,186.0,0.1396,0.0396,534,39.38,-0.04723912850022316,0.04723912850022316,-2.070148468017578,-3085.180000000002
90,2026-06-09 14:15:00,2026-06-09 15:15:00,2026-06-09,POLYCAB.NS,SHORT,TIME,9676.5,9644.5,0.3307,0.2307,10,223.23,-0.006733998656272888,0.006733998656272888,-2.135826587677002,-2861.950000000002
91,2026-06-10 09:15:00,2026-06-10 10:15:00,2026-06-10,DRREDDY.NS,LONG,TIME,1271.4,1277.7,0.4955,0.3955,78,392.23,0.008747037500143051,-0.008747037500143051,2.2983627319335938,-2469.720000000002
92,2026-06-10 09:15:00,2026-06-10 10:15:00,2026-06-10,NTPC.NS,LONG,TIME,353.95,356.45,0.7063,0.6063,281,603.04,0.007077213376760483,-0.007077213376760483,2.6926660537719727,-1866.680000000002
93,2026-06-10 09:15:00,2026-06-10 10:00:00,2026-06-10,BOSCHLTD.NS,LONG,STOP,37680.0,37530.0,-0.3981,-0.4981,2,-375.36,0.006437249481678009,-0.006437249481678009,2.8221445083618164,-2242.0400000000022
94,2026-06-10 09:15:00,2026-06-10 09:30:00,2026-06-10,BRIGADE.NS,SHORT,STOP,492.2,494.3,-0.4267,-0.5267,202,-523.62,-0.043662961572408676,0.043662961572408676,-2.179253578186035,-2765.660000000002
95,2026-06-10 09:15:00,2026-06-10 10:15:00,2026-06-10,NYKAA.NS,SHORT,TIME,268.3,265.65,0.9877,0.8877,370,881.23,-0.021054573357105255,0.021054573357105255,-2.2576212882995605,-1884.430000000002
96,2026-06-10 10:15:00,2026-06-10 10:30:00,2026-06-10,THERMAX.NS,SHORT,STOP,4771.9,4783.0,-0.2326,-0.3326,20,-317.44,-0.016993336379528046,0.016993336379528046,-2.000868797302246,-2201.870000000002
97,2026-06-10 10:15:00,2026-06-10 11:15:00,2026-06-10,PIDILITIND.NS,LONG,TIME,1507.2,1515.0,0.5175,0.4175,66,415.32,0.0051608458161354065,-0.0051608458161354065,3.3068342208862305,-1786.5500000000022
98,2026-06-10 10:15:00,2026-06-10 10:30:00,2026-06-10,ADANIPORTS.NS,SHORT,STOP,1843.5,1848.6,-0.2766,-0.3766,53,-368.01,-0.009008955210447311,0.009008955210447311,-1.959442138671875,-2154.560000000002
99,2026-06-10 10:15:00,2026-06-10 11:15:00,2026-06-10,POWERGRID.NS,LONG,TIME,288.05,288.55,0.1736,0.0736,345,73.12,0.005779329687356949,-0.005779329687356949,2.937279224395752,-2081.4400000000023
100,2026-06-10 10:15:00,2026-06-10 10:30:00,2026-06-10,NESTLEIND.NS,LONG,STOP,1449.8,1451.4,0.1104,0.0104,68,10.21,0.005491722375154495,-0.005491722375154495,3.013571262359619,-2071.2300000000023
101,2026-06-10 11:15:00,2026-06-10 12:15:00,2026-06-10,BAJAJ-AUTO.NS,LONG,TIME,10152.0,10170.0,0.1773,0.0773,9,70.63,0.008976571261882782,-0.008976571261882782,3.6082353591918945,-2000.6000000000022
102,2026-06-10 11:15:00,2026-06-10 11:45:00,2026-06-10,STARHEALTH.NS,LONG,STOP,529.25,527.4,-0.3496,-0.4496,188,-447.3,0.008896801620721817,-0.008896801620721817,3.3530197143554688,-2447.9000000000024
103,2026-06-10 11:15:00,2026-06-10 12:00:00,2026-06-10,ICICIPRULI.NS,LONG,STOP,475.45,474.45,-0.2103,-0.3103,209,-308.37,0.008642330765724182,-0.008642330765724182,3.7567129135131836,-2756.2700000000023
104,2026-06-10 11:15:00,2026-06-10 12:15:00,2026-06-10,BRIGADE.NS,SHORT,TIME,493.05,493.1,-0.0101,-0.1101,201,-109.15,-0.03493586182594299,0.03493586182594299,-1.918355107307434,-2865.4200000000023
105,2026-06-10 11:15:00,2026-06-10 12:15:00,2026-06-10,ADANIENT.NS,SHORT,TIME,2987.4,2972.3,0.5055,0.4055,33,399.72,-0.01377788558602333,0.01377788558602333,-1.918355107307434,-2465.7000000000025
106,2026-06-10 12:15:00,2026-06-10 13:15:00,2026-06-10,RECLTD.NS,LONG,TIME,351.6,351.45,-0.0427,-0.1427,283,-141.95,0.0072024427354335785,-0.0072024427354335785,1.8268803358078003,-2607.6500000000024
107,2026-06-10 12:15:00,2026-06-10 13:15:00,2026-06-10,JKCEMENT.NS,LONG,TIME,4801.5,4800.0,-0.0312,-0.1312,20,-126.03,0.005503013730049133,-0.005503013730049133,1.9030170440673828,-2733.6800000000026
108,2026-06-10 12:15:00,2026-06-10 13:15:00,2026-06-10,BHARTIARTL.NS,LONG,TIME,1788.8,1790.1,0.0727,-0.0273,55,-26.88,0.005078885704278946,-0.005078885704278946,1.8268803358078003,-2760.5600000000027
109,2026-06-10 12:15:00,2026-06-10 13:15:00,2026-06-10,ARE&M.NS,SHORT,TIME,821.6,818.6,0.3651,0.2651,121,263.59,-0.003726314753293991,0.003726314753293991,-3.9238476753234863,-2496.9700000000025
110,2026-06-10 12:15:00,2026-06-10 13:15:00,2026-06-10,M&MFIN.NS,SHORT,TIME,282.2,281.65,0.1949,0.0949,352,94.27,-0.002839956432580948,0.002839956432580948,-3.8113930225372314,-2402.7000000000025
111,2026-06-10 13:15:00,2026-06-10 14:15:00,2026-06-10,SAIL.NS,SHORT,TIME,183.65,183.12,0.2886,0.1886,541,187.38,-0.0427757129073143,0.0427757129073143,-2.5773210525512695,-2215.3200000000024
112,2026-06-10 13:15:00,2026-06-10 13:30:00,2026-06-10,NTPC.NS,LONG,STOP,355.15,353.5,-0.4646,-0.5646,280,-561.44,0.00801626592874527,-0.00801626592874527,2.991567611694336,-2776.7600000000025
113,2026-06-10 13:15:00,2026-06-10 14:15:00,2026-06-10,VEDL.NS,SHORT,TIME,300.6,299.7,0.2994,0.1994,331,198.4,-0.041382282972335815,0.041382282972335815,-2.970975399017334,-2578.3600000000024
114,2026-06-10 13:15:00,2026-06-10 14:15:00,2026-06-10,SBILIFE.NS,LONG,TIME,1745.0,1744.0,-0.0573,-0.1573,57,-156.47,0.014926999807357788,-0.014926999807357788,2.9418692588806152,-2734.830000000002
115,2026-06-10 13:15:00,2026-06-10 14:00:00,2026-06-10,SKFINDIA.NS,LONG,STOP,1592.2,1582.1,-0.6343,-0.7343,62,-724.92,0.008459780365228653,-0.008459780365228653,3.0365233421325684,-3459.7500000000023
116,2026-06-10 14:15:00,2026-06-10 14:45:00,2026-06-10,GRASIM.NS,LONG,STOP,3085.9,3075.5,-0.337,-0.437,32,-431.55,0.012172840535640717,-0.012172840535640717,1.9784533977508545,-3891.3000000000025
117,2026-06-10 14:15:00,2026-06-10 14:30:00,2026-06-10,CHOLAFIN.NS,LONG,STOP,1487.2,1478.6,-0.5783,-0.6783,66,-665.76,0.0090351402759552,-0.0090351402759552,2.4779977798461914,-4557.060000000002
118,2026-06-10 14:15:00,2026-06-10 14:45:00,2026-06-10,ABB.NS,LONG,STOP,6811.0,6820.0,0.1321,0.0321,14,30.65,0.008718430995941162,-0.008718430995941162,2.0290985107421875,-4526.410000000003
