,entry_time,exit_time,date,ticker,side,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
190,2026-06-15 10:15:00,2026-06-15 11:15:00,2026-06-15,GNFC.NS,SHORT,516.65,515.85,0.1548,0.0548,192,54.4,-0.006916757673025131,0.006916757673025131,-1.853448510169983,15929.799999999996
191,2026-06-15 11:15:00,2026-06-15 12:15:00,2026-06-15,GNFC.NS,SHORT,515.85,513.7,0.4168,0.3168,192,313.76,-0.007134918123483658,0.007134918123483658,-2.2413840293884277,16243.559999999996
192,2026-06-15 11:15:00,2026-06-15 12:15:00,2026-06-15,THERMAX.NS,SHORT,4733.6,4766.1,-0.6866,-0.7866,21,-781.91,-0.0183268915861845,0.0183268915861845,-2.204350471496582,15461.649999999996
193,2026-06-15 11:15:00,2026-06-15 12:15:00,2026-06-15,SUNPHARMA.NS,LONG,1806.5,1806.3,-0.0111,-0.1111,55,-110.36,0.006862036883831024,-0.006862036883831024,2.8595128059387207,15351.289999999995
194,2026-06-15 11:15:00,2026-06-15 12:15:00,2026-06-15,AUROPHARMA.NS,LONG,1446.2,1435.7,-0.726,-0.826,68,-812.34,0.012475889176130295,-0.012475889176130295,2.8595128059387207,14538.949999999995
195,2026-06-15 11:15:00,2026-06-15 12:15:00,2026-06-15,NMDC.NS,LONG,90.17,90.05,-0.1331,-0.2331,1103,-231.82,0.0071892328560352325,-0.0071892328560352325,2.9715418815612793,14307.129999999996
196,2026-06-15 12:15:00,2026-06-15 13:15:00,2026-06-15,LUPIN.NS,LONG,2275.4,2273.6,-0.0791,-0.1791,43,-175.24,0.0073037780821323395,-0.0073037780821323395,2.0139834880828857,14131.889999999996
197,2026-06-15 12:15:00,2026-06-15 13:15:00,2026-06-15,AMBUJACEM.NS,LONG,430.6,431.65,0.2438,0.1438,231,143.08,0.0032803528010845184,-0.0032803528010845184,2.1050679683685303,14274.969999999996
198,2026-06-15 12:15:00,2026-06-15 13:15:00,2026-06-15,MARICO.NS,LONG,810.25,810.05,-0.0247,-0.1247,122,-123.25,0.0031552650034427643,-0.0031552650034427643,2.0142786502838135,14151.719999999996
199,2026-06-15 12:15:00,2026-06-15 13:15:00,2026-06-15,NYKAA.NS,SHORT,273.8,273.8,0.0,-0.1,363,-99.39,-0.011859897524118423,0.011859897524118423,-3.7881641387939453,14052.329999999996
200,2026-06-15 12:15:00,2026-06-15 13:15:00,2026-06-15,BHARATFORG.NS,SHORT,2006.3,2002.5,0.1894,0.0894,49,87.89,-0.005498658865690231,0.005498658865690231,-3.6485044956207275,14140.219999999996
201,2026-06-15 13:15:00,2026-06-15 14:15:00,2026-06-15,RELAXO.NS,SHORT,345.3,344.0,0.3765,0.2765,288,274.95,-0.007288619875907898,0.007288619875907898,-2.864398956298828,14415.169999999996
202,2026-06-15 13:15:00,2026-06-15 14:15:00,2026-06-15,BHEL.NS,SHORT,383.45,385.0,-0.4042,-0.5042,259,-500.76,-0.011034384369850159,0.011034384369850159,-2.8466601371765137,13914.409999999996
203,2026-06-15 13:15:00,2026-06-15 14:15:00,2026-06-15,LUPIN.NS,LONG,2273.6,2273.2,-0.0176,-0.1176,43,-114.96,0.009891711175441742,-0.009891711175441742,2.753626823425293,13799.449999999997
