date,anchor,ticker,rvol,Lg
2026-07-09,10:30,BPCL,0.4602286649810625,34.30251551780315
2026-07-09,10:45,SCHAEFFLER,0.5283743995034516,1.218026796589525
2026-07-09,11:00,ONGC,0.4414068245723541,17.546007263231193
2026-07-09,11:15,GRANULES,0.41720929131245926,176.6055045871557
2026-07-09,11:30,M&MFIN,0.5253509672926796,-104.70432089662324
2026-07-09,11:45,BPCL,0.39372108145938245,-9.78633175664692
2026-07-09,12:00,MARICO,0.42419568205122277,30.402245088867033
2026-07-09,12:15,ONGC,0.3798838752255435,-0.40858018386071115
2026-07-09,12:30,BAJAJFINSV,0.5119564518236429,45.502645502645024
2026-07-09,12:45,COLPAL,2.089970650505547,2.4224806201550386
2026-07-09,13:00,ULTRACEMCO,0.2127332218722772,12.12856276531231
2026-07-09,13:15,FEDERALBNK,1.3686109542219707,-56.077599272505786
2026-07-09,13:30,EXIDEIND,0.6058543498690936,66.17038875103418
2026-07-09,13:45,PHOENIXLTD,0.9346911353535544,-56.4810859556699
2026-07-09,14:00,JKCEMENT,0.2835680339893707,-11.091598114428319
2026-07-09,14:15,CANBK,0.8423687165003372,13.663398167497323
